Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-12-03,501.31260899129313,532.3277715856051,510.70715623051797
2025-12-04,486.7890350140355,531.6970050990651,504.72842832169295
2025-12-05,472.18366183122794,529.5356808649364,498.44100057458957
2025-12-08,459.9752399669254,527.1810341465913,491.8577886532421
2025-12-09,447.61752746305797,525.0044740692606,485.2412821608365
