Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-12-03,2014.2206459696906,2093.1931360570056,2054.810350949625
2025-12-04,1990.77220361427,2098.7057750853223,2051.01871613091
2025-12-05,1974.352459632998,2103.803445667807,2047.4710146291966
2025-12-08,1956.4693325242793,2108.558860185864,2043.9472822003993
2025-12-09,1939.9897277963066,2112.769737006047,2040.3606851488378
