Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-12-03,248.31052702421385,250.20678874667888,249.55854569178945
2025-12-04,247.4900305852675,250.17237421354713,249.33540775695448
2025-12-05,246.80459445187532,250.11835378783815,249.05151147522633
2025-12-08,245.9750189670419,250.07065850606318,248.7159338388739
2025-12-09,245.13693328855186,250.0241871807118,248.35051199660566
