Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-12-03,1339.6858746733042,1378.5082294661224,1380.8908798579175
2025-12-04,1326.0018126705252,1376.0293280573928,1381.3330397126865
2025-12-05,1315.7127756356163,1372.8402845830274,1381.5682107121986
2025-12-08,1303.4370533319054,1369.3612888176772,1381.6924280101562
2025-12-09,1292.4629383511453,1365.929998826731,1381.74927199474
