Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-12-03,1753.236197049182,1809.823947740145,1795.2921333056368
2025-12-04,1725.4359969532022,1808.5038394030305,1792.446030930106
2025-12-05,1708.6931540137775,1806.840463109963,1789.2213766315804
2025-12-08,1688.3795923778057,1805.1323812799308,1785.7972928469994
2025-12-09,1673.5630851262467,1803.4422041863654,1782.2940828895207
