Sector,Stock,Model,MSE,RMSE,MAE,RMSE/MEAN,DirectionalAcc,MAPE
Chemicals,PIIND_NS,CNN,6197.7643,78.7259,58.8447,0.0214,49.2898,1.6051
Chemicals,PIIND_NS,LSTM,7086.4176,84.1809,59.5829,0.0229,49.4318,1.6603
Chemicals,PIIND_NS,HYBRID,6509.2527,80.6799,59.0198,0.0219,49.2898,1.6235
