Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-12-03,243.74754908123936,245.19565384953782,245.8733102498653
2025-12-04,242.87961998009536,243.20099176310026,245.11283008426756
2025-12-05,242.1919704194518,242.2377882109309,244.46294854660343
2025-12-08,240.98202099725387,241.66640439511013,243.960753139944
2025-12-09,239.61115107889074,241.21422803364246,243.5639318318488
