date,close
2023-01-02,3835.772705078125
2023-01-03,3825.537353515625
2023-01-04,3821.642822265625
2023-01-05,3824.38916015625
2023-01-06,3818.846923828125
2023-01-09,3849.853271484375
2023-01-10,3641.747314453125
2023-01-11,3630.6630859375
2023-01-12,3642.046875
2023-01-13,3715.892578125
2023-01-16,3614.685791015625
2023-01-17,3634.208251953125
2023-01-18,3591.6181640625
2023-01-19,3458.656494140625
2023-01-20,3451.2666015625
2023-01-23,3431.4951171875
2023-01-24,3437.136962890625
2023-01-25,3384.161865234375
2023-01-26,3384.161865234375
2023-01-27,2757.548583984375
2023-01-30,2888.762939453125
2023-01-31,2969.6982421875
2023-02-01,2132.3330078125
2023-02-02,1563.03857421875
2023-02-03,1584.5582275390625
2023-02-06,1570.4779052734375
2023-02-07,1800.402587890625
2023-02-08,2161.192138671875
2023-02-09,1922.979248046875
2023-02-10,1844.3404541015625
2023-02-13,1715.2232666015625
2023-02-14,1747.2279052734375
2023-02-15,1776.58642578125
2023-02-16,1794.0615234375
2023-02-17,1720.2659912109375
2023-02-20,1619.1590576171875
2023-02-21,1568.8802490234375
2023-02-22,1402.8651123046875
2023-02-23,1380.696533203125
2023-02-24,1313.791259765625
2023-02-27,1191.813720703125
2023-02-28,1361.923095703125
2023-03-01,1562.0899658203125
2023-03-02,1604.9791259765625
2023-03-03,1876.844482421875
2023-03-06,1980.0985107421875
2023-03-07,1980.0985107421875
2023-03-08,2036.768310546875
2023-03-09,1950.3905029296875
2023-03-10,1893.5208740234373
2023-03-13,1871.751708984375
2023-03-14,1735.744140625
2023-03-15,1836.4017333984373
2023-03-16,1841.1949462890625
2023-03-17,1873.898681640625
2023-03-20,1802.39990234375
2023-03-21,1821.672607421875
2023-03-22,1812.8350830078125
2023-03-23,1791.46533203125
2023-03-24,1738.1907958984375
2023-03-27,1720.6156005859375
2023-03-28,1598.588134765625
2023-03-29,1737.941162109375
2023-03-30,1737.941162109375
2023-03-31,1747.9769287109375
2023-04-03,1715.0234375
2023-04-04,1715.0234375
2023-04-05,1695.6009521484375
2023-04-06,1751.5718994140625
2023-04-07,1751.5718994140625
2023-04-10,1794.710693359375
2023-04-11,1800.6024169921875
2023-04-12,1844.6400146484373
2023-04-13,1868.1068115234373
2023-04-14,1868.1068115234373
2023-04-17,1876.0955810546875
2023-04-18,1848.3348388671875
2023-04-19,1851.230712890625
2023-04-20,1840.2962646484373
2023-04-21,1800.45263671875
2023-04-24,1799.404052734375
2023-04-25,1841.993896484375
2023-04-26,1845.2891845703125
2023-04-27,1850.431884765625
2023-04-28,1922.2303466796875
2023-05-01,1922.2303466796875
2023-05-02,1917.137451171875
2023-05-03,1836.4017333984373
2023-05-04,1908.5498046875
2023-05-05,1917.5870361328125
2023-05-08,1884.833251953125
2023-05-09,1893.4210205078125
2023-05-10,1889.4766845703125
2023-05-11,1981.8460693359373
2023-05-12,1961.924072265625
2023-05-15,1913.3428955078125
2023-05-16,1886.48095703125
2023-05-17,1896.81640625
2023-05-18,1887.32958984375
2023-05-19,1953.286376953125
2023-05-22,2322.813720703125
2023-05-23,2629.97900390625
2023-05-24,2472.1025390625
2023-05-25,2533.86474609375
2023-05-26,2540.75537109375
2023-05-29,2530.469970703125
2023-05-30,2492.922607421875
2023-05-31,2489.827392578125
2023-06-01,2488.628662109375
2023-06-02,2441.595458984375
2023-06-05,2430.510986328125
2023-06-06,2430.211669921875
2023-06-07,2436.103271484375
2023-06-08,2425.7177734375
2023-06-09,2447.686767578125
2023-06-12,2481.289306640625
2023-06-13,2459.07080078125
2023-06-14,2453.678466796875
2023-06-15,2482.137939453125
2023-06-16,2506.054443359375
2023-06-19,2398.007080078125
2023-06-20,2411.38818359375
2023-06-21,2402.55078125
2023-06-22,2393.863037109375
2023-06-23,2230.39453125
2023-06-26,2292.35693359375
2023-06-27,2281.222412109375
2023-06-28,2398.606201171875
2023-06-29,2398.606201171875
2023-06-30,2384.676025390625
2023-07-03,2382.129638671875
2023-07-04,2384.32666015625
2023-07-05,2395.76025390625
2023-07-06,2399.505126953125
2023-07-07,2377.42529296875
2023-07-10,2408.047119140625
2023-07-11,2420.685546875
2023-07-12,2385.717529296875
2023-07-13,2359.891357421875
2023-07-14,2373.928466796875
2023-07-17,2406.3486328125
2023-07-18,2414.69091796875
2023-07-19,2421.53466796875
2023-07-20,2417.53857421875
2023-07-21,2414.091552734375
2023-07-24,2415.98974609375
2023-07-25,2464.3955078125
2023-07-26,2468.491943359375
2023-07-27,2426.180419921875
2023-07-28,2460.94873046875
2023-07-31,2489.922119140625
2023-08-01,2478.832275390625
2023-08-02,2471.289306640625
2023-08-03,2530.28564453125
2023-08-04,2539.476806640625
2023-08-07,2548.1689453125
2023-08-08,2472.288330078125
2023-08-09,2504.808837890625
2023-08-10,2550.067138671875
2023-08-11,2537.178955078125
2023-08-14,2453.75537109375
2023-08-15,2453.75537109375
2023-08-16,2442.865478515625
2023-08-17,2477.43359375
2023-08-18,2575.04443359375
2023-08-21,2637.33740234375
2023-08-22,2695.583984375
2023-08-23,2527.9873046875
2023-08-24,2537.22900390625
2023-08-25,2493.468994140625
2023-08-28,2470.1904296875
2023-08-29,2504.1591796875
2023-08-30,2510.80322265625
2023-08-31,2417.0390625
2023-09-01,2447.810791015625
2023-09-04,2468.342041015625
2023-09-05,2491.7705078125
2023-09-06,2494.21826171875
2023-09-07,2507.20654296875
2023-09-08,2516.997314453125
2023-09-11,2612.56005859375
2023-09-12,2533.38232421875
2023-09-13,2516.59765625
2023-09-14,2517.4970703125
2023-09-15,2537.728515625
2023-09-18,2500.162841796875
2023-09-19,2500.162841796875
2023-09-20,2468.042236328125
2023-09-21,2476.984130859375
2023-09-22,2462.64697265625
2023-09-25,2479.83154296875
2023-09-26,2455.70361328125
2023-09-27,2481.030517578125
2023-09-28,2472.98779296875
2023-09-29,2411.693603515625
2023-10-02,2411.693603515625
2023-10-03,2385.068115234375
2023-10-04,2462.697021484375
2023-10-05,2464.095947265625
2023-10-06,2475.835205078125
2023-10-09,2440.36767578125
2023-10-10,2496.0166015625
2023-10-11,2486.32568359375
2023-10-12,2504.0595703125
2023-10-13,2452.306640625
2023-10-16,2427.1298828125
2023-10-17,2426.180419921875
2023-10-18,2404.15087890625
2023-10-19,2400.004638671875
2023-10-20,2391.562255859375
2023-10-23,2306.539794921875
2023-10-24,2306.539794921875
2023-10-25,2254.937255859375
2023-10-26,2201.186279296875
2023-10-27,2259.633056640625
2023-10-30,2296.998779296875
2023-10-31,2292.552734375
2023-11-01,2215.273681640625
2023-11-02,2213.275390625
2023-11-03,2227.81201171875
2023-11-06,2243.947265625
2023-11-07,2231.308837890625
2023-11-08,2257.88427734375
2023-11-09,2212.625732421875
2023-11-10,2203.084716796875
2023-11-13,2211.626708984375
2023-11-14,2211.626708984375
2023-11-15,2223.365966796875
2023-11-16,2203.8837890625
2023-11-17,2206.78125
2023-11-20,2147.88525390625
2023-11-21,2194.642333984375
2023-11-22,2170.664306640625
2023-11-23,2173.261962890625
2023-11-24,2223.416015625
2023-11-27,2223.416015625
2023-11-28,2421.28515625
2023-11-29,2394.40966796875
2023-11-30,2356.39453125
2023-12-01,2360.54052734375
2023-12-04,2528.88671875
2023-12-05,2956.645263671875
2023-12-06,2881.314208984375
2023-12-07,2884.510986328125
2023-12-08,2819.57080078125
2023-12-11,2853.18994140625
2023-12-12,2855.0380859375
2023-12-13,2872.42236328125
2023-12-14,2891.405029296875
2023-12-15,2989.065673828125
2023-12-18,2977.8759765625
2023-12-19,2938.561767578125
2023-12-20,2781.305908203125
2023-12-21,2797.191162109375
2023-12-22,2805.783203125
2023-12-25,2805.783203125
2023-12-26,2862.8310546875
2023-12-27,2840.75146484375
2023-12-28,2807.331787109375
2023-12-29,2846.345947265625
2024-01-01,2914.533935546875
2024-01-02,2929.719970703125
2024-01-03,3000.25537109375
2024-01-04,2995.559814453125
2024-01-05,3003.85205078125
2024-01-08,2960.79150390625
2024-01-09,3011.844970703125
2024-01-10,3095.368408203125
2024-01-11,3078.084228515625
