Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-12-03,1253.3056349164015,1260.3112729757433,1259.8379750033605
2025-12-04,1247.5408665841205,1261.5618743239752,1260.0359464109617
2025-12-05,1243.0739796160908,1263.1115393790835,1260.519649872232
2025-12-08,1240.3328739415783,1264.65713694437,1261.1664171791992
2025-12-09,1236.8349358996938,1266.1180942960787,1261.9009815575164
