Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-12-03,1496.80534182982,1528.9562092646177,1526.5033361933354
2025-12-04,1486.6925108285782,1529.119289551975,1528.810078180981
2025-12-05,1477.7621065989663,1530.8775158086698,1530.9591506406375
2025-12-08,1467.877501427875,1533.7875439389709,1533.039087122467
2025-12-09,1460.0650953527163,1537.1971610086357,1535.086423779103
