Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-12-03,410.28414723059785,360.8370047032713,382.4412249706114
2025-12-04,430.3479310776783,361.1400718981789,389.0583644525986
2025-12-05,448.0997845849027,360.9887106938963,395.44426722766354
2025-12-08,466.7771135922079,360.60406705039355,401.73431939956083
2025-12-09,484.15349477263555,360.25886696445326,407.87815917655433
