Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-12-03,6198.180387659792,6509.365427874085,6410.260698133505
2025-12-04,6110.216039732732,6514.985907199252,6401.211086106382
2025-12-05,6038.67105235645,6533.018643054502,6391.9861172126275
2025-12-08,5969.476338360793,6557.919625221131,6382.499802095574
2025-12-09,5902.729173205492,6584.183845795784,6373.058324285924
