Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-12-03,389.15716609061155,384.9785697434686,389.2576924258473
2025-12-04,388.9180610084802,380.3433394952061,389.4652145024211
2025-12-05,389.06131072611606,376.7509536968662,389.49462450194125
2025-12-08,389.66293076522095,373.72843625123954,389.5260636326699
2025-12-09,390.4721745855201,370.86524281448453,389.5689135256955
