Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-12-03,1253.22149073714,1270.2045318124399,1263.635228424739
2025-12-04,1246.472375633224,1270.7082733169595,1263.38630902892
2025-12-05,1236.8322573771668,1268.9145766886872,1262.2920968787648
2025-12-08,1228.2610762187467,1266.1841689319679,1260.4866034924414
2025-12-09,1220.8015509838676,1263.2622133749771,1258.271560644023
