Sector,Stock,Model,MSE,RMSE,MAE,RMSE/MEAN,DirectionalAcc,MAPE
Pharma,DRREDDY_NS,CNN,617.413,24.8478,19.926,0.0213,51.1364,1.6831
Pharma,DRREDDY_NS,LSTM,495.4654,22.2591,17.0793,0.0191,51.2784,1.4854
Pharma,DRREDDY_NS,HYBRID,446.7772,21.1371,16.2342,0.0181,53.9773,1.4001
