Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-12-03,164.76904326600658,169.29547549504622,167.12490781000272
2025-12-04,162.70059691090012,169.89744033835493,166.75199055047494
2025-12-05,161.16867921670416,170.68855040642845,166.37379784608564
2025-12-08,159.55836433449736,171.52238906443378,165.98883279982806
2025-12-09,158.08652499264835,172.33618159050903,165.60844781157624
