Sector,Stock,Model,MSE,RMSE,MAE,RMSE/MEAN,DirectionalAcc,MAPE
Metal,ADANIENT_NS,CNN,17736.6252,133.1789,76.9575,0.0517,52.2727,3.1914
Metal,ADANIENT_NS,LSTM,17784.7857,133.3596,79.2119,0.0518,53.4091,3.3503
Metal,ADANIENT_NS,HYBRID,17700.3638,133.0427,72.7782,0.0516,52.8409,3.1029
