Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-12-03,1092.8322619645328,1114.5588592416325,1134.1896347531538
2025-12-04,1078.1386150547728,1105.1376648424641,1132.9859588775184
2025-12-05,1063.6957668242364,1097.6465710054842,1131.6534676248975
2025-12-08,1050.1489302072293,1091.215916151407,1130.642636131613
2025-12-09,1039.7247619896584,1085.6152242621506,1129.8415635336787
