Sector,Stock,Model,MSE,RMSE,MAE,RMSE/MEAN,DirectionalAcc,MAPE
IT,INFY_NS,CNN,1326.9109,36.4268,26.8178,0.0242,50.0,1.7332
IT,INFY_NS,LSTM,1197.8566,34.6101,25.0989,0.023,51.9886,1.6997
IT,INFY_NS,HYBRID,1110.6627,33.3266,24.238,0.0222,49.858,1.6168
