Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-12-03,1548.840113729528,1562.1089678984094,1562.1323194614633
2025-12-04,1542.0296560324673,1560.5079890332656,1562.8532094325515
2025-12-05,1535.6246899903235,1558.9983630109075,1563.337706612213
2025-12-08,1528.5822746274364,1557.5022572570354,1563.7337460176166
2025-12-09,1521.4534907150025,1556.089075816544,1563.9815161298973
