Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-12-03,1505.3223476819223,1537.684689584541,1524.8994321944583
2025-12-04,1494.6946836349941,1542.9343879060507,1524.7011841614053
2025-12-05,1487.4867209479053,1547.4933626777583,1523.7077399923746
2025-12-08,1477.0755686849861,1552.0076396915535,1522.1502533562689
2025-12-09,1467.0423258576839,1556.1670861371965,1520.3352492355064
