Sector,Stock,Model,MSE,RMSE,MAE,RMSE/MEAN,DirectionalAcc,MAPE
IT,TECHM_NS,CNN,1405.6102,37.4915,29.2519,0.0283,47.1591,2.1377
IT,TECHM_NS,LSTM,987.7936,31.4292,23.698,0.0237,48.4375,1.8253
IT,TECHM_NS,HYBRID,860.0847,29.3272,21.8768,0.0222,47.8693,1.6591
