Sector,Stock,Model,MSE,RMSE,MAE,RMSE/MEAN,DirectionalAcc,MAPE
IT,TCS_NS,CNN,4989.575,70.6369,54.198,0.0201,50.5682,1.5315
IT,TCS_NS,LSTM,4038.5616,63.5497,46.7964,0.0181,48.7216,1.3274
IT,TCS_NS,HYBRID,3995.4074,63.2092,47.5142,0.018,49.4318,1.3416
