Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-12-03,1617.7944543567128,1652.7807029809524,1626.1683354317531
2025-12-04,1608.9330022325423,1658.231742173504,1625.0227505403261
2025-12-05,1601.168881935544,1664.3665430177557,1623.3738312900227
2025-12-08,1592.6054558895373,1671.1363066729436,1621.1812544282118
2025-12-09,1584.0214187542083,1677.7168624544208,1618.6536189469075
