date,close
2023-01-02,722.024658203125
2023-01-03,727.04931640625
2023-01-04,723.748779296875
2023-01-05,731.876953125
2023-01-06,727.1971435546875
2023-01-09,738.7734985351562
2023-01-10,747.6405639648438
2023-01-11,742.9114990234375
2023-01-12,743.2069702148438
2023-01-13,744.5863647460938
2023-01-16,745.7686767578125
2023-01-17,742.1233520507812
2023-01-18,755.8179931640625
2023-01-19,748.3794555664062
2023-01-20,743.8966674804688
2023-01-23,754.2415771484375
2023-01-24,740.9410400390625
2023-01-25,736.1627197265625
2023-01-26,736.1627197265625
2023-01-27,731.1380004882812
2023-01-30,723.8473510742188
2023-01-31,726.408935546875
2023-02-01,726.5075073242188
2023-02-02,731.0394897460938
2023-02-03,728.4779663085938
2023-02-06,734.1429443359375
2023-02-07,740.2513427734375
2023-02-08,763.8475952148438
2023-02-09,762.9115600585938
2023-02-10,726.2611694335938
2023-02-13,665.1770629882812
2023-02-14,653.2064208984375
2023-02-15,659.21630859375
2023-02-16,671.6795043945312
2023-02-17,660.3001708984375
2023-02-20,657.245849609375
2023-02-21,660.54638671875
2023-02-22,654.191650390625
2023-02-23,648.6251220703125
2023-02-24,649.6103515625
2023-02-27,644.9304809570312
2023-02-28,649.5118408203125
2023-03-01,651.630126953125
2023-03-02,650.0044555664062
2023-03-03,653.05859375
2023-03-06,652.6646118164062
2023-03-07,652.6646118164062
2023-03-08,654.43798828125
2023-03-09,648.32958984375
2023-03-10,646.4083251953125
2023-03-13,644.6349487304688
2023-03-14,646.5068969726562
2023-03-15,648.5758666992188
2023-03-16,656.3591918945312
2023-03-17,647.2951049804688
2023-03-20,636.8516845703125
2023-03-21,639.807373046875
2023-03-22,649.11767578125
2023-03-23,638.9699096679688
2023-03-24,630.546142578125
2023-03-27,649.0191650390625
2023-03-28,634.8812255859375
2023-03-29,642.7631225585938
2023-03-30,642.7631225585938
2023-03-31,638.8221435546875
2023-04-03,642.171875
2023-04-04,642.171875
2023-04-05,649.11767578125
2023-04-06,654.2901611328125
2023-04-07,654.2901611328125
2023-04-10,653.8960571289062
2023-04-11,650.4970092773438
2023-04-12,669.511962890625
2023-04-13,661.482421875
2023-04-14,661.482421875
2023-04-17,648.4281005859375
2023-04-18,688.2312622070312
2023-04-19,676.7041625976562
2023-04-20,674.142578125
2023-04-21,684.881591796875
2023-04-24,691.6796264648438
2023-04-25,695.0786743164062
2023-04-26,697.2462158203125
2023-04-27,683.502197265625
2023-04-28,699.0195922851562
2023-05-01,699.0195922851562
2023-05-02,698.3298950195312
2023-05-03,699.1673583984375
2023-05-04,699.4136962890625
2023-05-05,693.9456176757812
2023-05-08,721.7291259765625
2023-05-09,734.5370483398438
2023-05-10,739.1183471679688
2023-05-11,754.1431274414062
2023-05-12,762.1727294921875
2023-05-15,775.62109375
2023-05-16,779.0693969726562
2023-05-17,769.4141845703125
2023-05-18,767.7884521484375
2023-05-19,762.9609375
2023-05-22,762.9609375
2023-05-23,765.3746337890625
2023-05-24,766.45849609375
2023-05-25,767.3450927734375
2023-05-26,768.428955078125
2023-05-29,793.798583984375
2023-05-30,791.7295532226562
2023-05-31,792.6162719726562
2023-06-01,800.1532592773438
2023-06-02,804.8823852539062
2023-06-05,808.182861328125
2023-06-06,809.512939453125
2023-06-07,805.572021484375
2023-06-08,799.8576049804688
2023-06-09,794.48828125
2023-06-12,806.8035888671875
2023-06-13,805.375
