Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-12-03,1137.2671009711787,1177.5476681853954,1160.052065010102
2025-12-04,1121.9858139417192,1182.1299441251426,1160.582070767433
2025-12-05,1108.661684433191,1186.8377929536364,1161.2079255263186
2025-12-08,1093.2753427490004,1191.8101422395837,1161.797087329587
2025-12-09,1083.3999458901005,1196.9514347098748,1162.2882932036368
