Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-12-03,15731.587220852143,16111.98259492783,16171.92356699325
2025-12-04,15569.845592364984,16121.181303827583,16189.662622127411
2025-12-05,15434.1088057795,16112.373165437079,16207.860887637547
2025-12-08,15292.737749570502,16099.152257023146,16224.16478950196
2025-12-09,15130.420416285677,16087.713084867988,16239.167434174666
