Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-12-03,8988.85630009489,9131.51208554647,9120.823240807424
2025-12-04,8936.8292780875,9141.481481133382,9136.078358102233
2025-12-05,8892.397003586717,9156.51337618432,9151.2036950227
2025-12-08,8845.536704667054,9171.544339478725,9165.815101660763
2025-12-09,8808.561543922036,9189.914318865865,9180.992883163271
