date,close
2023-01-02,86.47456359863281
2023-01-03,86.65360260009766
2023-01-04,85.40035247802734
2023-01-05,87.14595031738281
2023-01-06,87.05644226074219
2023-01-09,88.13065338134766
2023-01-10,87.81734466552734
2023-01-11,87.10120391845703
2023-01-12,86.65360260009766
2023-01-13,86.02696990966797
2023-01-16,86.74313354492188
2023-01-17,87.2354736328125
2023-01-18,87.05644226074219
2023-01-19,87.36974334716797
2023-01-20,88.62300872802734
2023-01-23,91.5323486328125
2023-01-24,91.30855560302734
2023-01-25,90.32384490966795
2023-01-26,90.32384490966795
2023-01-27,88.75727081298828
2023-01-30,84.99752044677734
2023-01-31,85.17656707763672
2023-02-01,85.98222351074219
2023-02-02,84.05757904052734
2023-02-03,83.0728759765625
2023-02-06,84.90798950195312
2023-02-07,85.93746185302734
2023-02-08,85.7584228515625
2023-02-09,85.80317687988281
2023-02-10,85.80317687988281
2023-02-13,85.71366119384766
2023-02-14,85.40035247802734
2023-02-15,85.31082916259766
2023-02-16,85.8927001953125
2023-02-17,85.93746185302734
2023-02-20,85.66889953613281
2023-02-21,85.31082916259766
2023-02-22,85.53462982177734
2023-02-23,87.7725830078125
2023-02-24,92.6065673828125
2023-02-27,93.23319244384766
2023-02-28,91.89041900634766
2023-03-01,92.56180572509766
2023-03-02,92.24850463867188
2023-03-03,94.2178955078125
2023-03-06,97.61959075927734
2023-03-07,97.61959075927734
2023-03-08,99.58898162841795
2023-03-09,97.26151275634766
2023-03-10,99.40995025634766
2023-03-13,98.64903259277344
2023-03-14,98.47000122070312
2023-03-15,97.61959075927734
2023-03-16,98.0671844482422
2023-03-17,98.60428619384766
2023-03-20,98.2909698486328
2023-03-21,97.6406478881836
2023-03-22,97.91936492919922
2023-03-23,97.6406478881836
2023-03-24,96.15421295166016
2023-03-27,96.52582550048828
2023-03-28,96.7580795288086
2023-03-29,98.01226043701172
2023-03-30,98.01226043701172
2023-03-31,97.68710327148438
2023-04-03,97.96580505371094
2023-04-04,97.96580505371094
2023-04-05,97.91936492919922
2023-04-06,97.96580505371094
2023-04-07,97.96580505371094
2023-04-10,98.4303207397461
2023-04-11,98.52323150634766
2023-04-12,100.89224243164062
2023-04-13,100.47418212890624
2023-04-14,100.47418212890624
2023-04-17,102.28578186035156
2023-04-18,101.7283706665039
2023-04-19,100.56708526611328
2023-04-20,100.98514556884766
2023-04-21,100.65998077392578
2023-04-24,101.54256439208984
2023-04-25,101.44965362548828
2023-04-26,102.37867736816406
2023-04-27,101.54256439208984
2023-04-28,99.68450927734376
2023-05-01,99.68450927734376
2023-05-02,100.61354064941406
2023-05-03,100.33482360839844
2023-05-04,99.54515838623048
2023-05-05,100.0096664428711
2023-05-08,99.82386016845705
2023-05-09,99.3593521118164
2023-05-10,101.26384735107422
2023-05-11,101.5890121459961
2023-05-12,100.38127899169922
2023-05-15,103.81867980957033
2023-05-16,103.77222442626952
2023-05-17,102.19287872314452
2023-05-18,98.6625747680664
2023-05-19,97.40838623046876
2023-05-22,98.80193328857422
2023-05-23,99.87030792236328
2023-05-24,100.05611419677734
2023-05-25,100.1490249633789
2023-05-26,98.80193328857422
2023-05-29,98.7090301513672
2023-05-30,98.4303207397461
2023-05-31,97.36195373535156
2023-06-01,97.8729019165039
2023-06-02,97.17613983154295
2023-06-05,97.03677368164062
2023-06-06,97.26903533935548
2023-06-07,98.10517120361328
2023-06-08,97.31549835205078
2023-06-09,97.45484161376952
2023-06-12,97.73355865478516
2023-06-13,99.4522476196289
2023-06-14,99.59160614013672
2023-06-15,99.54515838623048
2023-06-16,99.87030792236328
2023-06-19,100.33482360839844
2023-06-20,100.56708526611328
2023-06-21,99.12709045410156
2023-06-22,97.03677368164062
2023-06-23,97.59420013427734
2023-06-26,97.36195373535156
2023-06-27,96.89743041992188
2023-06-28,96.43292236328124
2023-06-29,96.43292236328124
2023-06-30,97.59420013427734
2023-07-03,98.89483642578124
2023-07-04,98.9877471923828
2023-07-05,99.77742004394533
2023-07-06,102.93610382080078
2023-07-07,102.84319305419922
2023-07-10,101.21739959716795
2023-07-11,101.54256439208984
2023-07-12,102.7502899169922
2023-07-13,100.42772674560548
2023-07-14,102.19287872314452
2023-07-17,100.89224243164062
2023-07-18,101.17095184326172
2023-07-19,101.7283706665039
2023-07-20,102.6109390258789
2023-07-21,103.58641815185548
2023-07-24,104.0973892211914
2023-07-25,108.1386489868164
2023-07-26,107.81349182128906
2023-07-27,108.32445526123048
2023-07-28,109.16057586669922
2023-07-31,110.64701080322266
2023-08-01,111.80829620361328
2023-08-02,108.09219360351562
2023-08-03,107.3489761352539
2023-08-04,107.11672973632812
2023-08-07,106.14124298095705
2023-08-08,108.1386489868164
2023-08-09,109.53218841552734
2023-08-10,109.25347900390624
2023-08-11,107.48833465576172
2023-08-14,104.8405990600586
2023-08-15,104.8405990600586
2023-08-16,106.04833221435548
2023-08-17,105.30511474609376
2023-08-18,104.60834503173828
2023-08-21,106.28060150146484
2023-08-22,108.74252319335938
2023-08-23,109.39282989501952
2023-08-24,109.62508392333984
2023-08-25,108.2315444946289
2023-08-28,109.0212173461914
2023-08-29,108.88186645507812
2023-08-30,107.85994720458984
2023-08-31,106.83800506591795
2023-09-01,112.7373275756836
2023-09-04,113.99150848388672
2023-09-05,114.64183807373048
2023-09-06,115.75666046142578
2023-09-07,117.10375213623048
2023-09-08,118.96179962158205
2023-09-11,119.3798599243164
2023-09-12,113.57344818115234
2023-09-13,115.43150329589844
2023-09-14,116.96439361572266
2023-09-15,115.05989074707033
2023-09-18,114.73473358154295
2023-09-19,114.73473358154295
2023-09-20,114.78118896484376
2023-09-21,112.59796905517578
2023-09-22,113.01602935791016
2023-09-25,113.71280670166016
2023-09-26,112.92313385009766
2023-09-27,112.59796905517578
2023-09-28,112.8302230834961
2023-09-29,115.57086181640624
2023-10-02,115.57086181640624
2023-10-03,115.19924926757812
2023-10-04,112.7373275756836
2023-10-05,114.27022552490234
2023-10-06,115.75666046142578
2023-10-09,113.1553955078125
2023-10-10,114.17731475830078
2023-10-11,114.78118896484376
2023-10-12,120.1695327758789
2023-10-13,119.1476058959961
2023-10-16,120.72694396972656
2023-10-17,122.07403564453124
2023-10-18,121.70243072509766
2023-10-19,120.1230926513672
2023-10-20,116.17472076416016
2023-10-23,112.2263641357422
2023-10-24,112.2263641357422
2023-10-25,111.20442962646484
2023-10-26,110.089599609375
2023-10-27,109.85735321044922
2023-10-30,110.27540588378906
2023-10-31,111.01862335205078
2023-11-01,109.25347900390624
2023-11-02,113.38764190673828
2023-11-03,114.96698760986328
2023-11-06,114.64183807373048
2023-11-07,116.17472076416016
2023-11-08,115.80310821533205
2023-11-09,115.3386001586914
2023-11-10,116.68568420410156
2023-11-13,117.10375213623048
2023-11-14,117.10375213623048
2023-11-15,117.8469696044922
2023-11-16,117.4289093017578
2023-11-17,117.28955841064452
2023-11-20,115.71021270751952
2023-11-21,116.08182525634766
2023-11-22,115.01344299316406
2023-11-23,116.08182525634766
2023-11-24,115.66376495361328
2023-11-27,115.66376495361328
2023-11-28,116.406982421875
2023-11-29,116.96439361572266
2023-11-30,122.5385513305664
2023-12-01,126.3940200805664
2023-12-04,131.8288116455078
2023-12-05,130.38882446289062
2023-12-06,130.62107849121094
2023-12-07,131.96817016601562
2023-12-08,130.38882446289062
2023-12-11,131.0391387939453
2023-12-12,128.90237426757812
2023-12-13,131.0391387939453
2023-12-14,135.21975708007812
2023-12-15,135.49847412109375
2023-12-18,134.7552490234375
2023-12-19,134.15138244628906
2023-12-20,127.97335815429688
2023-12-21,130.71397399902344
2023-12-22,140.74746704101562
2023-12-25,140.74746704101562
2023-12-26,143.0700225830078
2023-12-27,141.0726318359375
2023-12-28,145.9500274658203
2023-12-29,150.59515380859375
2024-01-01,154.40414428710938
2024-01-02,152.40673828125
2024-01-03,150.64158630371094
2024-01-04,151.57061767578125
2024-01-05,152.03512573242188
2024-01-08,149.29449462890625
2024-01-09,149.6196746826172
2024-01-10,148.64418029785156
2024-01-11,147.76161193847656
2024-01-12,150.87384033203125
2024-01-15,153.47511291503906
2024-01-16,155.05445861816406
2024-01-17,152.45321655273438
2024-01-18,151.94224548339844
2024-01-19,156.3551025390625
2024-01-22,156.3551025390625
2024-01-23,146.04290771484375
2024-01-24,152.8712615966797
2024-01-25,153.6609344482422
2024-01-26,153.6609344482422
2024-01-29,159.56024169921875
2024-01-30,159.79251098632812
2024-01-31,160.34991455078125
2024-02-01,161.37185668945312
2024-02-02,165.2737579345703
2024-02-05,168.71116638183594
2024-02-06,173.93247985839844
2024-02-07,171.4415740966797
2024-02-08,172.16009521484375
2024-02-09,165.8370361328125
2024-02-12,161.7174530029297
2024-02-13,163.20242309570312
2024-02-14,168.8548583984375
2024-02-15,176.51918029785156
2024-02-16,174.9384307861328
2024-02-19,176.13597106933594
2024-02-20,176.27967834472656
2024-02-21,172.73492431640625
2024-02-22,174.60311889648438
2024-02-23,172.35171508789062
2024-02-26,174.45941162109375
2024-02-27,172.92652893066406
2024-02-28,171.82479858398438
2024-02-29,174.60311889648438
2024-03-01,176.4233856201172
2024-03-04,182.8422698974609
2024-03-05,185.95591735839844
2024-03-06,182.45904541015625
2024-03-07,180.6387634277344
2024-03-08,180.6387634277344
2024-03-11,175.56114196777344
2024-03-12,172.35171508789062
2024-03-13,161.6216278076172
2024-03-14,168.71116638183594
2024-03-15,166.5076446533203
2024-03-18,168.51953125
2024-03-19,165.6933135986328
2024-03-20,166.6992645263672
2024-03-21,167.70521545410156
2024-03-22,166.79507446289062
2024-03-25,166.79507446289062
2024-03-26,172.92652893066406
2024-03-27,172.73492431640625
2024-03-28,173.45346069335938
2024-03-29,173.45346069335938
2024-04-01,174.69891357421875
2024-04-02,175.60903930664062
2024-04-03,181.1656951904297
2024-04-04,178.67478942871094
2024-04-05,182.7464599609375
2024-04-08,192.32688903808597
2024-04-09,195.29681396484372
2024-04-10,193.71604919433597
2024-04-11,193.71604919433597
2024-04-12,192.6622009277344
2024-04-15,195.1530914306641
2024-04-16,197.21290588378903
2024-04-17,197.21290588378903
2024-04-18,195.0093994140625
2024-04-19,193.4765167236328
2024-04-22,190.41079711914065
2024-04-23,191.2730255126953
2024-04-24,198.69786071777344
2024-04-25,199.27267456054688
2024-04-26,199.32058715820312
2024-04-29,200.7576446533203
2024-04-30,200.3265380859375
2024-05-01,200.3265380859375
2024-05-02,196.4464569091797
2024-05-03,195.2489013671875
2024-05-06,189.5006561279297
2024-05-07,184.66253662109372
2024-05-08,192.7100982666016
2024-05-09,185.18946838378903
2024-05-10,184.470947265625
2024-05-13,184.8541412353516
2024-05-14,191.65625
2024-05-15,192.32688903808597
2024-05-16,187.24925231933597
2024-05-17,195.3447113037109
2024-05-20,195.3447113037109
2024-05-21,195.63211059570312
2024-05-22,192.32688903808597
2024-05-23,192.0394592285156
2024-05-24,195.8716278076172
2024-05-27,193.9555511474609
2024-05-28,192.08737182617188
2024-05-29,192.2789764404297
2024-05-30,191.03350830078125
2024-05-31,195.72792053222656
2024-06-03,221.11602783203125
2024-06-04,182.3153533935547
2024-06-05,186.9618377685547
2024-06-06,199.17686462402344
2024-06-07,203.7754669189453
2024-06-10,199.4451141357422
