Sector,Stock,Model,MSE,RMSE,MAE,RMSE/MEAN,DirectionalAcc,MAPE
Bank,KOTAKBANK_NS,CNN,1069.4498,32.7024,23.4503,0.0175,48.2955,1.2398
Bank,KOTAKBANK_NS,LSTM,1030.2754,32.0979,22.8672,0.0172,50.2841,1.2223
Bank,KOTAKBANK_NS,HYBRID,933.3627,30.551,21.5905,0.0163,49.1477,1.1516
