Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-12-03,559.9864281042765,556.1954435197259,558.3186990159005
2025-12-04,561.6944184073683,555.1732409336646,559.393048503619
2025-12-05,562.5726825433154,554.0154436698269,560.1044673510166
2025-12-08,563.5347161429899,552.9143740051509,560.5902491485506
2025-12-09,563.871372277727,551.9767283472744,560.9495373468909
