Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-12-03,404.55782820286527,404.9636787251913,403.32823065689905
2025-12-04,405.0993153476877,405.887381649084,403.49151585114373
2025-12-05,406.4315272672139,407.2923041897057,403.73436988729185
2025-12-08,407.50055931632704,408.8601024534035,404.0130181068307
2025-12-09,408.6976446268288,410.49169396608016,404.2779139366678
