Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-12-03,6828.639520808546,7061.788254633074,7101.306800794364
2025-12-04,6721.499793216117,7055.270133004549,7099.922394836841
2025-12-05,6644.423025100508,7049.046885816638,7097.504048445474
2025-12-08,6572.850579876345,7043.352156751792,7094.268217721478
2025-12-09,6496.339524883826,7038.427377615214,7091.084755409067
