Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-12-03,1146.307404105219,1165.667210618297,1174.3120392685796
2025-12-04,1135.4654969787066,1166.5165087967043,1176.4252972341044
2025-12-05,1126.2108281241813,1168.599293333376,1178.7747056918815
2025-12-08,1117.6919253442263,1171.0805179523015,1181.5176859158396
2025-12-09,1109.7913730309622,1173.5617983153043,1184.437988049276
