Sector,Stock,Model,MSE,RMSE,MAE,RMSE/MEAN,DirectionalAcc,MAPE
Media,PVRINOX_NS,CNN,1806.7369,42.5057,33.908,0.0311,53.5088,2.7502
Media,PVRINOX_NS,LSTM,1271.1683,35.6534,27.0502,0.0261,52.0468,2.0338
Media,PVRINOX_NS,HYBRID,1153.0907,33.9572,26.6889,0.0249,51.9006,2.0322
