Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-12-03,1518.556208770184,1541.716256736218,1542.7384728930451
2025-12-04,1501.0374485472887,1534.0851049096782,1536.1481799341732
2025-12-05,1485.8622647091347,1528.5147902937747,1529.666834082328
2025-12-08,1470.5002061998036,1524.4446028052118,1523.4319059642617
2025-12-09,1457.099402184384,1521.4199563794677,1517.5521189056144
