Sector,Stock,Model,MSE,RMSE,MAE,RMSE/MEAN,DirectionalAcc,MAPE
OilGas,RELIANCE_NS,CNN,695.3755,26.37,20.5237,0.0201,49.858,1.5352
OilGas,RELIANCE_NS,LSTM,675.0404,25.9815,19.391,0.0198,50.8523,1.4991
OilGas,RELIANCE_NS,HYBRID,561.9599,23.7057,17.714,0.018,51.1364,1.3587
