Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-12-03,2822.0580520013473,2871.770936253384,2869.471126415825
2025-12-04,2787.8355980472015,2865.089886630279,2862.0877480626486
2025-12-05,2760.9313720259042,2862.143791822013,2853.711527696272
2025-12-08,2740.892056592924,2860.9917092234377,2844.9459165856397
2025-12-09,2722.059661695186,2860.732475341008,2836.1105117374304
